1802, 883
1803, 1993
1804, 2434
1805, 1184
1806, 787
1808, 1266
1809, 806
1810, 2193
1811, 914
1812, 1138
1813, 1127
1814, 838
1815, 1099
1816, 461
1817, 1199
1819, 723
1820, 2257
1821, 814
1822, 2515
1823, 1305
1824, 1214
1825, 492
1826, 1604
1827, 1014
1828, 559
1829, 674
1830, 1764
1831, 1594
1832, 1254
1833, 622
1834, 1024
1835, 973
1836, 2722
1837, 489
1838, 1772
1839, 656
1840, 897
1841, 1303
1842, 1349
1843, 874
1844, 2328
1845, 1924
1846, 1153
1847, 1478
1848, 2943
1849, 721
1850, 847
1851, 1090
1852, 1452
1853, 1040
1854, 725
1855, 931
1856, 1512
1857, 756
1858, 735
1859, 2497
1860, 1082
1861, 2465
1862, 1086
1863, 2046
1864, 2753
1865, 741
1866, 2078
1867, 942
1868, 1048
1869, 625
1870, 697
1871, 691
1872, 526
1873, 947
1874, 503
1875, 2168
1876, 548
1877, 989
1878, 795
1879, 1558
1880, 1492
1881, 675
1882, 629
1883, 571
1884, 1850
1885, 743
1886, 478
1887, 396
1888, 2193
1889, 816
1890, 612
1891, 821
1892, 534
1893, 5391
1894, 557
1895, 842
1896, 1378
1897, 1892
1898, 1141
1899, 329
1900, 786
1901, 1005
1902, 877
1903, 3170
1904, 643
1905, 754
1906, 764
1907, 1548
1908, 1748
1909, 1881
1910, 561
1911, 1515
1912, 851
1913, 2533
1914, 1848
1915, 774
1916, 1020
1917, 1515
1918, 1663
1919, 3241
1921, 1460
1922, 1494
1923, 558
1924, 983
1925, 1114
1926, 2441
1927, 3995
1928, 1512
1929, 5906
1930, 675
1931, 2144
1932, 1045
1933, 593
1934, 661
1935, 3542
1936, 4699
1937, 802
1938, 637
1939, 1262
1940, 914
1941, 990
1942, 902
1943, 1067
1944, 1376
1945, 2667
1946, 839
1947, 1566
1948, 1010
1949, 1725
1950, 899
1952, 1065
1953, 853
1954, 833
1955, 860
1956, 1225
1957, 703
1958, 1825
1959, 336
1960, 438
1961, 992
1962, 570
1963, 1152
1964, 584
1965, 1635
1966, 687
1967, 1022
1968, 1848
1969, 1166
1970, 555
1971, 645
1972, 1287
1973, 1081
1974, 807
1975, 555
1976, 801
1977, 700
1978, 1223
1979, 738
1980, 1251
1981, 1312
1982, 1207
1983, 2148
1984, 104
1985, 1690
1986, 3330
1987, 1548
1988, 816
1989, 1185
1990, 862
1991, 711
1993, 942
1994, 3561
1995, 773
1996, 614
1997, 659
1998, 749
1999, 836
2000, 3032
2001, 1885
2002, 1636
2003, 1651
2004, 1064
2005, 3097
2006, 1063
2007, 2267
2008, 902
2009, 1261
2010, 322
2011, 1178
2012, 1401
2013, 2245
2014, 766
2015, 1339
2016, 341
2017, 1859
2018, 1394
2019, 946
2020, 1041
2021, 731
2022, 1084
2023, 509
2024, 1157
2025, 1316
2026, 499
2028, 1244
2029, 664
2030, 1911
2031, 1077
2032, 1611
2033, 873
2034, 1101
2035, 957
2036, 969
2037, 692
2038, 661
2039, 3768
2040, 940
2041, 1304
2042, 1152
2043, 899
2044, 1377
2045, 1623
2046, 876
2047, 1700
2048, 1398
2049, 1684
2050, 1463
2052, 2037
2053, 1584
2054, 2710
2055, 1579
2056, 1002
2057, 1559
2058, 1026
2059, 1093
2060, 1340
2061, 537
2062, 64
2063, 1881
